timestamp,step,time_min,time_h,controller_mode,controller_status,command_source,reason,der_id,bus,p_avail_kw,p_dispatch_before_kw,p_dispatch_after_kw,q_before_kvar,q_after_kvar,q_commanded_kvar,p_curtail_commanded_kw,v_local_before_pu,v_local_after_pu,v_delta_pu,status,q_status,p_status
2026-04-24T21:04:46.065274,110,550,9.166666666666666,optimization,optimal,optimization,,pv_008_652,652,217.59999999999997,217.59999999999997,147.95099999999996,0.0,-0.0,-1.2271972083485736,0.018663264431719544,1.0441533989059906,1.0115953415432597,-0.032558057362730874,applied,applied,applied
2026-04-24T21:04:46.065274,110,550,9.166666666666666,optimization,optimal,optimization,,pv_009_680,680,217.59999999999997,217.59999999999997,147.95099999999996,0.0,-0.0,-1.2896622095471328,0.02066936238385106,1.0134610284936953,1.0022007286328767,-0.011260299860818668,applied,applied,applied
2026-04-24T21:04:46.065274,110,550,9.166666666666666,optimization,optimal,optimization,,pv_010_684,684,217.59999999999997,217.59999999999997,147.95099999999996,0.0,-0.0,-1.7750684493526552,0.02432387415155786,1.0490710240136523,1.0105677314614914,-0.038503292552160895,applied,applied,applied
2026-04-24T21:04:46.065274,110,550,9.166666666666666,optimization,optimal,optimization,,pv_011_671,671,217.59999999999997,217.59999999999997,147.95099999999996,0.0,-0.0,-5.013841960319066,0.02331132011007973,1.012951347166452,1.0019271786454047,-0.011024168521047262,applied,applied,applied
2026-04-24T21:04:46.065274,110,550,9.166666666666666,optimization,optimal,optimization,,pv_012_692,692,217.59999999999997,217.59999999999997,147.95099999999996,0.0,-0.0,-1.6438661554872578,0.025340567785331503,1.0129513446415375,1.001927174931118,-0.011024169710419418,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_001_675,675,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,0.16456331244442343,0.0038743609833784016,1.0123104267939365,1.0009677539526693,-0.01134267284126711,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_002_646,646,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-0.2024668400464927,0.002017281475873657,1.0081994054043972,1.0064987572740394,-0.0017006481303578624,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_003_632,632,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,0.01949957416143845,0.006291182080032454,1.022317902031462,1.0161920176096813,-0.006125884421780636,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_004_633,633,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-0.4734345307784192,0.008209931164281868,1.0222842011758022,1.0149890566948792,-0.007295144480923055,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_005_634,634,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-0.8775680440011955,0.011060857727110586,1.0103430906906188,0.9992516345144146,-0.011091456176204217,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_006_645,645,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-0.7949162773286218,0.009166279768040447,1.0090504995214615,1.0076389931145489,-0.001411506406912677,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_007_611,611,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-1.4043982362228398,0.01628244710504844,1.0616742640584527,1.0120350625121786,-0.0496392015462741,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_008_652,652,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-1.283874063243937,0.020317787744096483,1.0457058711288558,1.0140254279727205,-0.031680443156135274,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_009_680,680,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-1.392040794105829,0.022411770681206374,1.0138371091847806,1.0026172535337934,-0.011219855650987265,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_010_684,684,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-1.8597894073382282,0.026480486504765834,1.050883073067374,1.0128578857259347,-0.038025187341439226,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_011_671,671,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-6.488745985111911,0.02989655253936862,1.0133055901726675,1.0023219918953596,-0.010983598277307882,applied,applied,applied
2026-04-24T21:04:46.072989,112,560,9.333333333333334,optimization,optimal,optimization,,pv_012_692,692,224.00000000000003,224.00000000000003,156.7776,0.0,-0.0,-2.0859662770552974,0.03206083987463404,1.0133055877094796,1.0023219882692296,-0.01098359944025007,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_001_675,675,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,0.17583554921895808,0.00500196972182232,1.0126689084629825,1.001269031564399,-0.011399876898583461,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_002_646,646,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-0.3122814532474284,0.0028763291456301875,1.0081792225297554,1.0063794264265784,-0.0017997961031770426,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_003_632,632,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-0.07003150560031898,0.00832085162065431,1.0224892567215316,1.0163821907548372,-0.006107065966694414,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_004_633,633,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-0.6178568471818018,0.010754327346439487,1.0225176384816326,1.0152400841755742,-0.007277554306058365,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_005_634,634,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-0.9773408212625241,0.014351737841707493,1.0107156662709291,0.9996305803191389,-0.011085085951790252,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_006_645,645,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-0.9589189206859199,0.012269888872523383,1.0090093878968114,1.0074887952691873,-0.0015205926276240511,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_007_611,611,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-1.7486481017236497,0.021048115515865086,1.064060784880295,1.014904700140536,-0.049156084739758965,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_008_652,652,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-1.5961991987439064,0.026191200847905556,1.0472126051728374,1.0157919366613475,-0.031420668511489946,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_009_680,680,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-1.6649334648732446,0.028885915773356266,1.0142111037965564,1.0029273059452117,-0.011283797851344701,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_010_684,684,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-2.3059680576248,0.03408397735910887,1.0526781052057164,1.0149854079248848,-0.03769269728083158,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_011_671,671,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-7.7190570946113635,0.03844830234166565,1.0136573412355014,1.0026086648068333,-0.011048676428668136,applied,applied,applied
2026-04-24T21:04:46.081059,114,570,9.5,optimization,optimal,optimization,,pv_012_692,692,230.39999999999998,230.39999999999998,165.85848000000001,0.0,-2.3457690548496304,-2.515615373467006,0.041226090302214705,1.0136573388338748,1.0026086612721197,-0.011048677561755094,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_001_675,675,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,3.1480876002188234,0.004952053129013374,1.0129687672513379,1.0016179900271946,-0.011350777224143238,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_002_646,646,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-0.8873692356075035,0.0028535198264947434,1.00825776228877,1.0062152662257462,-0.0020424960630238687,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_003_632,632,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,0.02036898782905463,0.008243434220191477,1.0226403684376943,1.016583254692037,-0.0060571137456573165,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_004_633,633,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,1.5020908149070962,0.010652905861002355,1.0227028470812847,1.0154761227846232,-0.007226724296661491,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_005_634,634,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,1.0382562772611061,0.014216250163548225,1.0109957166399794,0.9999674033198632,-0.011028313320116223,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_006_645,645,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-1.391758356724624,0.012161165038845479,1.0090744474596112,1.0073058002322512,-0.0017686472273599207,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_007_611,611,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-3.1146540107502805,0.020831424130782806,1.0654587937202888,1.0157783267975515,-0.04968046692273731,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_008_652,652,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-1.920981871849169,0.025927854014200138,1.0480843922533971,1.017808503608404,-0.0302758886449932,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_009_680,680,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-2.1428653918147744,0.02859526247529046,1.0145134792348542,1.0032682638239703,-0.011245215410883969,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_010_684,684,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-1.253699306760587,0.03374315265133591,1.0537310986551711,1.016347498667887,-0.03738359998728402,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_011_671,671,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-11.108364727158698,0.038070603879165485,1.013948466452885,1.002938298416307,-0.01101016803657795,applied,applied,applied
2026-04-24T21:04:46.086215,116,580,9.666666666666666,optimization,optimal,optimization,,pv_012_692,692,233.59999999999997,233.59999999999997,170.49806999999996,0.0,-2.4113876873680864,-3.4596340924725832,0.0408212733839032,1.0139484640910343,1.002938294937304,-0.01101016915373032,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_001_675,675,236.8,236.8,175.1913,0.0,-0.0,2.8688845333086928,0.006692035345579844,1.0132681027609687,1.0020197489456626,-0.011248353815306089,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_002_646,646,236.8,236.8,175.1913,0.0,-0.0,-0.6273988312832882,0.0038319607539119374,1.0083390640365981,1.0061670810438772,-0.002171982992720922,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_003_632,632,236.8,236.8,175.1913,0.0,-0.0,0.0217772802580389,0.011116400894185786,1.0227904666135617,1.016811155782553,-0.005979310831008666,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_004_633,633,236.8,236.8,175.1913,0.0,-0.0,1.3200937758297266,0.014371396473187309,1.0228870838979913,1.015739769067168,-0.007147314830823426,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_005_634,634,236.8,236.8,175.1913,0.0,-0.0,1.8704408343070313,0.019180854022283176,1.0112746700494302,1.0003335225816852,-0.010941147467744994,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_006_645,645,236.8,236.8,175.1913,0.0,-0.0,-0.7910801671828209,0.016378883568067992,1.0091422582100074,1.007238560705232,-0.0019036975047752591,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_007_611,611,236.8,236.8,175.1913,0.0,-0.0,-2.9659318924718674,0.028188364075167657,1.0668597487281657,1.0172406685179929,-0.049619080210172806,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_008_652,652,236.8,236.8,175.1913,0.0,-0.0,-1.8660234944376386,0.035051673667663305,1.0489454435234473,1.0195139969193399,-0.02943144660410746,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_009_680,680,236.8,236.8,175.1913,0.0,-0.0,-1.0946858370505312,0.03865817349988166,1.0148154667458835,1.0036676842716623,-0.011147782474221213,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_010_684,684,236.8,236.8,175.1913,0.0,-0.0,-1.2688153557932613,0.04560677364082375,1.0547802837732356,1.0178305587633718,-0.03694972500986382,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_011_671,671,236.8,236.8,175.1913,0.0,-0.0,-11.942907653010064,0.051434239952494874,1.0142391021149149,1.0033257023848714,-0.01091339973004346,applied,applied,applied
2026-04-24T21:04:46.091425,118,590,9.833333333333334,optimization,optimal,optimization,,pv_012_692,692,236.8,236.8,175.1913,0.0,-0.0,-1.8714291906824831,0.05514829090157203,1.0142390997927866,1.003325698962975,-0.010913400829811515,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_001_675,675,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,0.2293316415260947,0.007248249034455239,1.0135673633135704,1.0023159609966157,-0.011251402316954762,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_002_646,646,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-0.3984970125820649,0.004168037756848537,1.0084207803205216,1.0063840441277048,-0.002036736192816857,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_003_632,632,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-0.09289612021109624,0.012057580547828475,1.0229398399186216,1.016985361928392,-0.005954477990229634,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_004_633,633,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-0.8044518296563902,0.015583879526722142,1.0230708259530124,1.0159511213889567,-0.00711970456405564,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_005_634,634,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-1.2846162161376975,0.0207968140309721,1.0115539115711958,1.0006491319155577,-0.010904779655638075,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_006_645,645,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-1.226388382050797,0.01778006050646739,1.0092103846348952,1.0074361312953921,-0.0017742533395030957,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_007_611,611,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-2.2776062459539292,0.030500365426894015,1.068259344064193,1.0197542637672312,-0.04850508029696177,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_008_652,652,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-2.078919295604563,0.03795311199219879,1.0498075613648592,1.019864710953301,-0.029942850411558197,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_009_680,680,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-2.129964856818323,0.04185796590563283,1.01511761922466,1.0039691368966353,-0.011148482328024789,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_010_684,684,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-3.0031549784644245,0.04939037084760617,1.0558296224581858,1.0191367727908394,-0.03669284966734643,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_011_671,671,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-10.259007118831333,0.055714629638855366,1.0145297273982223,1.0036135458082633,-0.010916181589958995,applied,applied,applied
2026-04-24T21:04:46.097478,120,600,10.0,optimization,optimal,optimization,,pv_012_692,692,240.0,240.0,179.95499999999998,0.0,-2.5451389055625326,-3.217728515468588,0.05973986497468883,1.0145297251158356,1.003613542445647,-0.010916182670188679,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_001_675,675,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,0.25003654458142743,0.008184242848129764,1.0141108874289408,1.0028461069521388,-0.011264780476802017,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_002_646,646,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-0.4320478200570621,0.004706164604188898,1.008672894140932,1.0065031711334194,-0.002169723007512614,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_003_632,632,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-0.06539504798350981,0.013614516189162516,1.0232240565810538,1.017293579292323,-0.005930477288730751,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_004_633,633,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-0.8750657592840985,0.017596174517696492,1.023397145780293,1.0163048598527653,-0.007092285927527753,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_005_634,634,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-1.3922266514276818,0.023482249561791044,1.0120394649242563,1.0011779947094468,-0.010861470214809543,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_006_645,645,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-1.3252176886907354,0.020075820649855098,1.0094429702444825,1.0075295099964554,-0.0019134602480270768,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_007_611,611,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-2.478691454533755,0.034439169710161685,1.0700706052387365,1.0214316995752344,-0.04863890566350215,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_008_652,652,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-2.2623289550506738,0.042854206595719695,1.050930304404383,1.0215180190246498,-0.029412285379733172,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_009_680,680,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-2.3011407058475535,0.047263317498821275,1.0156532260437463,1.0044860123519916,-0.011167213691754663,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_010_684,684,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-3.267834953533916,0.05576837336385411,1.0572025726622516,1.02070002210414,-0.03650255055811158,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_011_671,671,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-11.246541993963277,0.06290922392819372,1.0150537988604345,1.0041176754405294,-0.01093612341990502,applied,applied,applied
2026-04-24T21:04:46.105599,122,610,10.166666666666666,optimization,optimal,optimization,,pv_012_692,692,243.2,243.20000000000002,184.78108000000003,0.0,-2.613395102774932,-3.4768648783357285,0.0674542386544012,1.0150537966357425,1.0041176721559326,-0.01093612447980985,applied,applied,applied
2026-04-24T21:04:46.117022,124,620,10.333333333333334,optimization,optimal,optimization,,pv_001_675,675,246.4,246.4,189.67564,0.0,-2.682619826075813,0.27753775431675604,0.008339672222078843,1.0146535445905513,1.0033390687517552,-0.01131447583879619,applied,applied,applied
2026-04-24T21:04:46.117022,124,620,10.333333333333334,optimization,optimal,optimization,,pv_002_646,646,246.4,246.4,189.67564,0.0,-2.682619826075813,-0.4887519952463641,0.005065670717948787,1.0089279567225051,1.0067834517688699,-0.0021445049536352734,applied,applied,applied
2026-04-24T21:04:46.117022,124,620,10.333333333333334,optimization,optimal,optimization,,pv_003_632,632,246.4,246.4,189.67564,0.0,-2.682619826075813,-0.14028608765999187,0.014194472297966974,1.0235069266769952,1.0175793767918853,-0.005927549885109906,applied,applied,applied
2026-04-24T21:04:46.117022,124,620,10.333333333333334,optimization,optimal,optimization,,pv_004_633,633,246.4,246.4,189.67564,0.0,-2.682619826075813,-1.0124366041342285,0.01792574208410594,1.0237221596921664,1.016637248048463,-0.0070849116437035065,applied,applied,applied
2026-04-24T21:04:46.117022,124,620,10.333333333333334,optimization,optimal,optimization,,pv_005_634,634,246.4,246.4,189.67564,0.0,-2.682619826075813,-1.5677600265676428,0.023935713225165547,1.0125235521667157,1.001686872429535,-0.010836679737180832,applied,applied,applied
