step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
12,60,1.0,0.5,0.0,0.0,1.0000491242018696,1.035422643776651,1.0163419621212122,650,rg60,0,0,0,24.907438673900092,baseline,0,0,0,1.0000590865560723,1.0000491242018696,1.035422643776651,1.0227552541555516,1.0126670700048972,1.019275950591269,1.022569521842486,1.0216207779693227,1.0192759476841908,1.0190245053754108,1.0089282598923952,1.0055850577964995,1.0221264801026055,1.0239985922802877,1.019275964605922,1.008837157103963
13,65,1.0833333333333333,0.49666666666666665,0.0,0.0,1.0000498311102337,1.0354237936296133,1.0165408287548408,650,rg60,0,0,0,24.559627372854592,baseline,0,0,0,1.0000596359011924,1.0000498311102337,1.0354237936296133,1.0229125588952535,1.0128939899765657,1.019524814078806,1.022727848330963,1.021785286179997,1.0195248111919029,1.0192851466499426,1.0093711770810339,1.0059067684048832,1.0223108258685991,1.0241473214933106,1.0195248280966867,1.0092046231884688
14,70,1.1666666666666667,0.49333333333333335,0.0,0.0,1.000050537474299,1.0354249427246127,1.0167395848147707,650,rg60,0,0,0,24.214999233448452,baseline,0,0,0,1.000060184835134,1.000050537474299,1.0354249427246127,1.023069766905844,1.013120778948905,1.0197735338491445,1.0228861002619545,1.0219497218206142,1.0197735309824036,1.0195456356344277,1.009813856353742,1.0062283188088903,1.022495058358449,1.024295958131114,1.0197735478702503,1.0095718840765433
15,75,1.25,0.49,0.0,0.0,1.0000512432942195,1.0354260910614805,1.0169382301853653,650,rg60,0,0,0,23.873551452793812,baseline,0,0,0,1.000060733357978,1.0000512432942195,1.0354260910614805,1.0232268783035499,1.0133474370957574,1.0200221101027453,1.023044277726373,1.022114084979564,1.020022107256155,1.0198059725449966,1.0102562951278697,1.006549709327991,1.0226791777141744,1.024444502302922,1.0200221241270748,1.009938938642994
16,80,1.3333333333333333,0.48666666666666664,0.0,0.0,1.0000519485724357,1.035427238644874,1.0171367657157917,650,rg60,0,0,0,23.535277670361722,baseline,0,0,0,1.0000612814716854,1.0000519485724357,1.035427238644874,1.023383893569253,1.0135739649588171,1.0202705436780464,1.023202380796133,1.0222783757276463,1.020270540851594,1.0200661582404396,1.0106984964559382,1.0068709422101665,1.0228631845433973,1.0245929544826378,1.0202705577055975,1.010305789544006
17,85,1.4166666666666667,0.48333333333333334,0.0,0.0,1.0000526533071963,1.0354283854703947,1.0173351906496593,650,rg60,0,0,0,23.200177187205423,baseline,0,0,0,1.0000618291747498,1.0000526533071963,1.0354283854703947,1.0235408122905791,1.013800362177803,1.0205188337536528,1.0233604098623847,1.0224425944553825,1.0205188309473265,1.02032619191353,1.011140459075173,1.007192013478867,1.0230470782922687,1.0247413142513384,1.020518847784424,1.0106724341594757
18,90,1.5,0.48,0.0,0.0,1.0000533575016066,1.035429531544147,1.0175335060291455,650,rg60,0,0,0,22.868242856426605,baseline,0,0,0,1.0000623764696825,1.0000533575016066,1.035429531544147,1.0236976351025138,1.0140266294481421,1.0207669814566176,1.0235183653735074,1.022606741610301,1.0207669786704054,1.0205860747123843,1.0115821869641848,1.0075129248000152,1.0232308597690098,1.0248895822369841,1.0207669954906071,1.011038875316218
19,95,1.5833333333333333,0.47833333333333333,0.0,0.0,1.0000537107377412,1.0354301064901952,1.0176330360174044,650,rg60,0,0,0,22.70345967673934,baseline,0,0,0,1.0000626510072628,1.0000537107377412,1.0354301064901952,1.0237762938863073,1.0141401236834857,1.0208914864773204,1.0235976260478956,1.022689098921382,1.0208914837012164,1.0207164803547883,1.0118044628199792,1.0076736353021174,1.0233230531083441,1.024963950135233,1.0208915005129235,1.0112229130922765
20,100,1.6666666666666667,0.4766666666666666,0.0,0.0,1.0000540624861076,1.0354306790385746,1.017732121750357,650,rg60,0,0,0,22.539470586077176,baseline,0,0,0,1.0000629243909558,1.0000540624861076,1.0354306790385746,1.023854643094116,1.0142531729376838,1.0210154674963416,1.0236765552429405,1.0227711251743743,1.0210154647302865,1.0208463233429792,1.0120251655428374,1.0078339890649675,1.0234148709261215,1.0250380246169828,1.021015481533553,1.0114059983868884
21,105,1.75,0.475,0.0,0.0,1.0000544140993919,1.0354312513987123,1.017831180130501,650,rg60,0,0,0,22.376271416511837,baseline,0,0,0,1.0000631976725918,1.0000544140993919,1.0354312513987123,1.0239329682971157,1.0143661897078529,1.0211394128432867,1.0237554656084353,1.0228531330924164,1.0211394100872775,1.0209761285421928,1.012245809355753,1.0079943043067172,1.0235066606314807,1.025112076122042,1.0211394268821057,1.011589033440642
22,110,1.8333333333333333,0.47333333333333333,0.0,0.0,1.000054765578647,1.0354318235728306,1.0179302112917918,650,rg60,0,0,0,22.213860938398007,baseline,0,0,0,1.0000634708530352,1.000054765578647,1.0354318235728306,1.0240112697972394,1.0144791743055945,1.0212633230891919,1.0238343585625542,1.022935124094185,1.021263320343225,1.0211058965281403,1.012466395133107,1.0081545772949385,1.0235984226168426,1.0251861049506392,1.0212633371296176,1.0117720168188837
23,115,1.9166666666666667,0.4716666666666666,0.0,0.0,1.0000551169232021,1.0354323955593483,1.0180292152922483,650,rg60,0,0,0,22.052239025441324,baseline,0,0,0,1.0000637439317206,1.0000551169232021,1.0354323955593483,1.0240895473351543,1.0145921264784024,1.0213871977208135,1.0239132324235847,1.0230170964971923,1.0213871949848867,1.0212356267880132,1.0126869229209836,1.0083148129533481,1.0236901565393446,1.025260110843421,1.021387211762846,1.0119549510137125
24,120,2.0,0.47,0.0,0.0,1.000055270935105,1.0333493609816278,1.0158809857598308,650,rg60,0,0,0,21.975521205512162,baseline,0,0,0,1.0000638708213976,1.000055270935105,1.0333493609816278,1.0220223519243001,1.0125411254878987,1.0193154624326435,1.0207588985570137,1.0198683007090246,1.01931545970096,1.0191627759714896,1.0061611908541677,1.0085491517426775,1.0216200101442294,1.0231907232850441,1.0193154764440153,1.0088063421656979
25,125,2.0833333333333335,0.4683333333333333,0.0,0.0,1.000055618849655,1.0333499262083012,1.0159791913492953,650,rg60,0,0,0,21.8146077090156,baseline,0,0,0,1.0000641412415454,1.000055618849655,1.0333499262083012,1.022100069588183,1.012653340418464,1.0194383725910188,1.0208366600404442,1.0199491529261786,1.0194383698693013,1.0192914895110359,1.0063779697030362,1.0087103803632795,1.021711052275874,1.0232641891665677,1.0194383866039853,1.0089879422318533
26,130,2.1666666666666665,0.4666666666666667,0.0,0.0,1.0000559696684215,1.0333504961250561,1.01607831371844,650,rg60,0,0,0,21.65448259353699,baseline,0,0,0,1.0000644139166095,1.0000559696684215,1.0333504961250561,1.0221784241152554,1.0127664181330787,1.0195623855239433,1.020915744286,1.020031328780532,1.0195623828122802,1.0194213690721299,1.006599210134338,1.0088702730393453,1.0218028821586993,1.0233382667570012,1.0195623995385172,1.009171055433833
27,135,2.25,0.46499999999999997,0.0,0.0,1.0000563203539121,1.033351065857989,1.0161774091846423,650,rg60,0,0,0,21.495145720082302,baseline,0,0,0,1.0000646864911176,1.0000563203539121,1.033351065857989,1.0222567550283685,1.0128794637423544,1.0196863635535411,1.0209948103393915,1.020113486934952,1.0196863608519295,1.019551211609251,1.006820392704081,1.009030126920364,1.0218946844492043,1.0234123217629179,1.0196863775697225,1.00935411878518
28,140,2.3333333333333335,0.4633333333333333,0.0,0.0,1.0000566709044953,1.0333516354034697,1.0162764772281747,650,rg60,0,0,0,21.336598483710635,baseline,0,0,0,1.0000649589637096,1.0000566709044953,1.0333516354034697,1.022335061903267,1.0129924768236906,1.0198103058667731,1.0210738578842746,1.0201956270734494,1.0198103031752097,1.0196810163093761,1.007041516955,1.0091899407328266,1.0219864585903844,1.0234863537598358,1.0198103198845607,1.0095371314204749
29,145,2.4166666666666665,0.46166666666666667,0.0,0.0,1.0000570213197064,1.0333522047604387,1.016375517671698,650,rg60,0,0,0,21.17884112940372,baseline,0,0,0,1.000065231333996,1.0000570213197064,1.0333522047604387,1.0224133446527441,1.0131054572956015,1.0199342123010302,1.0211528867602797,1.020277749035138,1.019934209619512,1.0198107830106522,1.0072625817470693,1.0093497146197306,1.0220782044682775,1.023560362659868,1.0199342263204239,1.0097200928427006
30,150,2.5,0.46,0.0,0.0,1.000057371600767,1.0333527739315442,1.0164745309022534,650,rg60,0,0,0,21.02187202038217,baseline,0,0,0,1.0000655036029882,1.000057371600767,1.0333527739315442,1.0224916036181881,1.0132184055095583,1.0200580835110873,1.021231896891255,1.0203598527426503,1.0200580808396118,1.0199405123708294,1.0074835862644356,1.0095094508865592,1.0221699225303937,1.0236343488032642,1.0200580975320868,1.009903003800833
31,155,2.5833333333333335,0.46,0.0,0.0,1.00005737284022,1.033352775951187,1.0164749148664827,650,rg60,0,0,0,21.02186950754777,baseline,0,0,0,1.000065504566843,1.00005737284022,1.033352775951187,1.0224918665034934,1.013218785177583,1.0200585333199415,1.0212321895166077,1.0203601454350033,1.0200585306485177,1.0199409957716439,1.0074849909889987,1.009509727914754,1.02217024244404,1.0236345977767631,1.0200585473409456,1.0099038316671791
32,160,2.6666666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.0164749148736258,650,rg60,0,0,0,21.02186950614063,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.0224918665084608,1.0132187851839654,1.02005853332862,1.0212321895298544,1.0203601454482545,1.0200585306571963,1.0199409957807424,1.007484991029792,1.009509727894392,1.0221702424502652,1.0236345977815855,1.0200585473496242,1.0099038316769349
33,165,2.75,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
34,170,2.8333333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
35,175,2.9166666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
36,180,3.0,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
37,185,3.0833333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
38,190,3.1666666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
39,195,3.25,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
40,200,3.3333333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
41,205,3.4166666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
42,210,3.5,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,baseline,0,0,0,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
43,215,3.5833333333333335,0.46166666666666667,0.0,0.0,1.0000570238179127,1.0333522088307745,1.0163762914493597,650,rg60,0,0,0,21.17883601517403,baseline,0,0,0,1.0000652332766773,1.0000570238179127,1.0333522088307745,1.022413874473518,1.0131062224437486,1.0199351188027117,1.021153476312801,1.0202783387227692,1.0199351161212984,1.0198117572042646,1.0072654119019238,1.0093502735899595,1.0220788492165982,1.0235608644474816,1.0199351328221151,1.0097217612052005
44,220,3.6666666666666665,0.4633333333333333,0.0,0.0,1.0000566734228966,1.0333516395063003,1.0162772571301533,650,rg60,0,0,0,21.33659325725601,baseline,0,0,0,1.0000649609220573,1.0000566734228966,1.0333516395063003,1.0223355959612224,1.0129932480497141,1.019811219575234,1.0210744518937518,1.0201962212191615,1.0198112168837763,1.0196819982424532,1.007044368708103,1.0091905050047123,1.0219871084884007,1.0234868595656872,1.0198112335930316,1.0095388130459477
45,225,3.75,0.46499999999999997,0.0,0.0,1.000056322892584,1.0333510699934336,1.0161781952323716,650,rg60,0,0,0,21.495140379359736,baseline,0,0,0,1.0000646884651898,1.000056322892584,1.0333510699934336,1.0222572933386747,1.012880241068639,1.0196872844938774,1.0209954088070758,1.0201140855399928,1.0196872817923714,1.0195522013090443,1.0068232660996932,1.0090306965615008,1.0218953395150356,1.0234128316012876,1.0196872985100682,1.0093558137294798
46,230,3.8333333333333335,0.4666666666666667,0.0,0.0,1.0000559722274518,1.0333505002932515,1.0160791059370897,650,rg60,0,0,0,21.654477141348302,baseline,0,0,0,1.0000644159064742,1.0000559722274518,1.0333505002932515,1.022178966695883,1.012767201585067,1.0195633137261713,1.0209163472280474,1.0200319318610602,1.0195633110146152,1.0194223665708126,1.006602105252097,1.0088708480808748,1.0218035424140808,1.023338780644974,1.0195633277407554,1.0091727637518209
47,235,3.9166666666666665,0.4683333333333333,0.0,0.0,1.0000556214290952,1.033349930409328,1.0159799897539545,650,rg60,0,0,0,21.814602142442652,baseline,0,0,0,1.0000641432472424,1.0000556214290952,1.033349930409328,1.0221006164479658,1.0126541300108176,1.019439308070153,1.0208372674350987,1.0199497604604373,1.0194393053485435,1.0192924948258966,1.0063808865526445,1.0087109609154887,1.0217117177312744,1.0232647071122347,1.0194393220831302,1.0089896639839202
48,240,4.0,0.47,0.0,0.0,1.0000552704939725,1.0333493603341568,1.0158808454349977,650,rg60,0,0,0,21.975520500484482,baseline,0,0,0,1.0000638704845775,1.0000552704939725,1.0333493603341568,1.0220222418983986,1.0125410256377354,1.0193152662602536,1.0207581683741838,1.019867570282435,1.0193152635285871,1.0191625847996846,1.0061596031734334,1.008551035373967,1.0216198645688868,1.0231906103078996,1.0193152802716225,1.0088065111701674
49,245,4.083333333333333,0.4716666666666666,0.0,0.0,1.0000549194242898,1.0333487900724363,1.0157816738427323,650,rg60,0,0,0,22.13722920814442,baseline,0,0,0,1.0000635976202987,1.0000549194242898,1.0333487900724363,1.021943843373805,1.0124278887866476,1.0191911888597158,1.0206790509426962,1.0197853622273092,1.0191911861179894,1.0190326370589966,1.0059382625480877,1.0083910695924085,1.0215279833421238,1.0231164905593133,1.0191912028694765,1.008623308088122
50,250,4.166666666666667,0.47333333333333333,0.0,0.0,1.0000545682182918,1.0333482196204893,1.0156824743570336,650,rg60,0,0,0,22.299731064729443,baseline,0,0,0,1.0000633246529642,1.0000545682182918,1.0333482196204893,1.0218654205399869,1.012314719114202,1.0190670752680402,1.02059991461108,1.0197031357646553,1.0190670725162514,1.01890265099778,1.0057168610690235,1.0082310638385372,1.021436073622152,1.0230423475333756,1.0190670892761924,1.0084400530695175
51,255,4.25,0.475,0.0,0.0,1.0000542168778646,1.033347648982497,1.0155832476528746,650,rg60,0,0,0,22.46302410841908,baseline,0,0,0,1.0000630515841442,1.0000542168778646,1.033347648982497,1.0217869738359269,1.0122015170560414,1.0189429263171148,1.0205207594843233,1.0196208909993296,1.01894292355526,1.01877262744852,1.0054954002061494,1.0080710202181233,1.0213441359836892,1.0229681816695833,1.0189429403236578,1.008256747903765
52,260,4.333333333333333,0.4766666666666666,0.0,0.0,1.000053865402392,1.0333470781571827,1.0154839934563347,650,rg60,0,0,0,22.62710957693765,baseline,0,0,0,1.0000627784133342,1.000053865402392,1.0333470781571827,1.0217085031344604,1.0120882824770072,1.0188187417745616,1.0204415859445874,1.0195386283140955,1.0188187390026382,1.0186425661764744,1.0052738797024667,1.007910936550217,1.0212521702625141,1.0228939928414857,1.0188187557794952,1.0080733913684394
53,265,4.416666666666667,0.47833333333333333,0.0,0.0,1.0000535137916318,1.0333465071441055,1.0153847117369987,650,rg60,0,0,0,22.791988096845685,baseline,0,0,0,1.000062505140342,1.0000535137916318,1.0333465071441055,1.0216300083800889,1.0119750153142497,1.0186945215434593,1.020362393624319,1.0194563473412195,1.0186945187614642,1.018512467081836,1.0050522990164026,1.007750813963933,1.0211601763888891,1.0228197809945991,1.018694535546783,1.0078899837586541
54,270,4.5,0.48,0.0,0.0,1.0000531620446973,1.0333459359414057,1.0152854021863957,650,rg60,0,0,0,22.95766113983039,baseline,0,0,0,1.0000622317644385,1.0000531620446973,1.0333459359414057,1.0215514893634574,1.0118617153493645,1.018570265233657,1.0202831825611764,1.0193740481188622,1.018570262441587,1.0183823297713503,1.0048306577917816,1.0075906511260007,1.0210681540910944,1.022745545920554,1.0185702792353701,1.0077065242275365
55,275,4.583333333333333,0.48666666666666664,0.0,0.0,1.0000517579081165,1.033343656091651,1.014889187612433,650,rg60,0,0,0,23.62829211036521,baseline,0,0,0,1.000061140507164,1.0000517579081165,1.033343656091651,1.0212380631929134,1.0114094749317621,1.0180744054505164,1.019967136506971,1.019045654591522,1.0180744026182913,1.0178630382850902,1.0039482260578168,1.006950564445183,1.0207008667188149,1.022449218831983,1.0180744194457994,1.006974976215334
56,280,4.666666666666667,0.49333333333333335,0.0,0.0,1.0000503475152822,1.0333413665783324,1.014491268046174,650,rg60,0,0,0,24.311673236354274,baseline,0,0,0,1.0000600444338417,1.0000503475152822,1.0333413665783324,1.0209233850442052,1.0109554621068169,1.017576491851177,1.0196498319597207,1.0187160102568618,1.0175764889785777,1.017341548349517,1.0030602298144005,1.006308916837497,1.020332073742117,1.0221517020410698,1.017576505840007,1.0062398833893598
57,285,4.75,0.5,0.0,0.0,1.000048934940346,1.0333390740333177,1.014092903292604,650,rg60,0,0,0,25.007829149532274,baseline,0,0,0,1.0000589467120837,1.000048934940346,1.0333390740333177,1.0206083183395676,1.0105009232593785,1.017078001124206,1.0193322255279313,1.0183860719540851,1.0170779982111835,1.0168194468435932,1.0021712621494907,1.0056666330839408,1.0199628257624482,1.0218538133548982,1.0170780151065755,1.0055039622786202
58,290,4.833333333333333,0.5066666666666666,0.0,0.0,1.0000475201780603,1.0333367784499148,1.0136940921495308,650,rg60,0,0,0,25.716791026204227,baseline,0,0,0,1.0000578473379835,1.0000475201780603,1.0333367784499148,1.020292861977537,1.0100458568279356,1.0165789315682536,1.0190143166209709,1.0180558391047807,1.0165789286147586,1.016296731928227,1.001281322064389,1.0050237101540531,1.019593121467351,1.021555551726664,1.0165789455441556,1.0047672108274552
59,295,4.916666666666667,0.5133333333333334,0.0,0.0,1.0000461032204775,1.033334479815694,1.0132948325045648,650,rg60,0,0,0,26.43859359408136,baseline,0,0,0,1.0000567463054084,1.0000461032204775,1.033334479815694,1.0199770142548166,1.0095902606358442,1.0160792803649548,1.0186961040932467,1.0177253105754347,1.0160792773709375,1.015773400640468,1.0003904055539339,1.0043801437768536,1.0192229587636301,1.0212569155091986,1.0160792943343815,1.0040296248577576
60,300,5.0,0.52,0.0,0.0,0.9994985065746634,1.0333321781254925,1.0128951232400691,611,rg60,0,0,0,27.173268229501463,baseline,0,0,0,1.0000556436109527,1.0000446840629211,1.0333321781254925,1.0196607743983304,1.009134133442145,1.015579046496917,1.018377586949063,1.0173944853796502,1.015579043462328,1.015249451819862,0.9994985065746634,1.0037359346341188,1.0188523367827766,1.020957903984909,1.0155790604598618,1.0032912016571163
