step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
30,150,2.5,0.46,0.0,0.0,1.0000573728350461,1.0333527759428396,1.0164749132116895,650,rg60,0,0,0,21.02186952183985,heuristic,0.0,0.0,12,1.0000655045628273,1.0000573728350461,1.0333527759428396,1.0224918654107735,1.0132187836855466,1.0200585314027635,1.021232187555404,1.0203601434729213,1.0200585287313395,1.0199409937233472,1.0074849830459836,1.0095097293071178,1.0221702410850793,1.0236345967285614,1.0200585454237674,1.009903828473714
31,155,2.5833333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.0164749148736258,650,rg60,0,0,0,21.02186950614063,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.0224918665084608,1.0132187851839654,1.02005853332862,1.0212321895298544,1.0203601454482545,1.0200585306571963,1.0199409957807424,1.007484991029792,1.009509727894392,1.0221702424502652,1.0236345977815855,1.0200585473496242,1.0099038316769349
32,160,2.6666666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
33,165,2.75,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
34,170,2.8333333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
35,175,2.9166666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
36,180,3.0,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
37,185,3.0833333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
38,190,3.1666666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
39,195,3.25,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
40,200,3.3333333333333335,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
41,205,3.4166666666666665,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
42,210,3.5,0.46,0.0,0.0,1.0000573728402429,1.0333527759512229,1.016474914873626,650,rg60,0,0,0,21.021869506140636,heuristic,0.0,0.0,12,1.0000655045668607,1.0000573728402429,1.0333527759512229,1.022491866508461,1.0132187851839658,1.0200585333286203,1.021232189529855,1.0203601454482552,1.0200585306571968,1.019940995780743,1.0074849910297927,1.0095097278943903,1.0221702424502654,1.0236345977815857,1.0200585473496246,1.0099038316769342
43,215,3.5833333333333335,0.46166666666666667,0.0,0.0,1.0000570225744962,1.0333522068047822,1.016375906374939,650,rg60,0,0,0,21.17883855966633,heuristic,0.0,0.0,12,1.0000652323097508,1.0000570225744962,1.0333522068047822,1.0224136107637447,1.0131058415130745,1.0199346676562662,1.0211531836159204,1.0202780459592407,1.0199346649748005,1.0198112723567136,1.0072640053499218,1.0093499928391394,1.0220785283339817,1.0235606147046648,1.0199346816756647,1.0097209305668606
44,220,3.6666666666666665,0.4633333333333333,0.0,0.0,1.0000566721694604,1.0333516374641856,1.0162768690181723,650,rg60,0,0,0,21.336595857530465,heuristic,0.0,0.0,12,1.000064959947358,1.0000566721694604,1.0333516374641856,1.0223353301489781,1.0129928641024772,1.0198107648535701,1.0210741569909993,1.0201959262492117,1.0198107621620596,1.0196815095554446,1.0070429514634438,1.0091902216035709,1.0219867850508866,1.0234866078291567,1.0198107788713626,1.009537975828593
45,225,3.75,0.46499999999999997,0.0,0.0,1.0000563216290992,1.0333510679351507,1.0161778040749083,650,rg60,0,0,0,21.495143043417965,heuristic,0.0,0.0,12,1.000064687482695,1.0000563216290992,1.0333510679351507,1.0222570254183954,1.0128798540961244,1.019686826187961,1.0209951117049523,1.0201137883701263,1.0196868234864025,1.019551708772574,1.0068218381593075,1.0090304104621597,1.0218950135161124,1.0234125778658827,1.019686840204147,1.0093549699074449
46,230,3.8333333333333335,0.4666666666666667,0.0,0.0,1.000055970953873,1.03335049821873,1.0160787117212797,650,rg60,0,0,0,21.65447985150714,heuristic,0.0,0.0,12,1.0000644149161495,1.000055970953873,1.03335049821873,1.0221786966583901,1.012766811574189,1.019562851820685,1.02091604791946,1.020031632484184,1.0195628491090754,1.01942187016843,1.0066006665777159,1.0088705592634242,1.021803213842669,1.0233385249019833,1.019562865835264,1.0091719132962533
47,235,3.9166666666666665,0.4683333333333333,0.0,0.0,1.000055620145382,1.0333499283185048,1.015979592468138,650,rg60,0,0,0,21.814604911058748,heuristic,0.0,0.0,12,1.0000641422490562,1.000055620145382,1.0333499283185048,1.022100344284893,1.0126537369498028,1.019438842551141,1.0208369659116379,1.0199494588681413,1.0194388398294778,1.019291994542675,1.0063794371057802,1.0087106693685266,1.021711386577247,1.023264449353693,1.0194388565641128,1.0089888068701387
48,240,4.0,0.47,0.0,0.0,1.0000552692000602,1.0333493582269309,1.0158804450600218,650,rg60,0,0,0,21.975523327406293,heuristic,0.0,0.0,12,1.0000638694784805,1.0000552692000602,1.0333493582269309,1.0220219675964106,1.0125406295083101,1.0193147971049497,1.0207578646172968,1.0198672664561592,1.0193147943732292,1.0191620806113155,1.0061581428775146,1.008550741096438,1.0216195308158724,1.023190350521038,1.0193148111163137,1.0088056473600302
49,245,4.083333333333333,0.4716666666666666,0.0,0.0,1.0000549181201435,1.0333487879487524,1.0157812703689841,650,rg60,0,0,0,22.137232092529306,heuristic,0.0,0.0,12,1.0000635966062632,1.0000549181201435,1.0333487879487524,1.0219435669258399,1.012427489578082,1.019190716056702,1.0206787449546484,1.0197850561693242,1.0191907133149216,1.0190321289530646,1.0059367913921509,1.0083907725427683,1.0215276469818217,1.0231162287375308,1.0191907300664578,1.0086224375552737
50,250,4.166666666666667,0.47333333333333333,0.0,0.0,1.0000545669038547,1.033348217480259,1.0156820677679925,650,rg60,0,0,0,22.299734009867407,heuristic,0.0,0.0,12,1.000063323630947,1.0000545669038547,1.033348217480259,1.021865141934443,1.0123143168104154,1.0190665987976566,1.0205996063778233,1.0197028274609097,1.019066596045813,1.0189021389532626,1.0057153789919662,1.0082307640088197,1.021435734640393,1.0230420836655914,1.0190666128058037,1.00843917577992
51,255,4.25,0.475,0.0,0.0,1.0000542155530987,1.033347646825661,1.015582837937804,650,rg60,0,0,0,22.463027108608113,heuristic,0.0,0.0,12,1.0000630505541157,1.0000542155530987,1.033347646825661,1.0217866930648514,1.0122011116457799,1.0189424461662675,1.0205204489982842,1.0196205804422496,1.0189424434043572,1.0187721114514556,1.0054939071757774,1.0080707175957715,1.0213437943709118,1.0229679157482368,1.0189424601728052,1.0082558638352401
52,260,4.333333333333333,0.4766666666666666,0.0,0.0,1.0000538640672454,1.0333470759836596,1.0154835806000375,650,rg60,0,0,0,22.627112630243012,heuristic,0.0,0.0,12,1.0000627773752546,1.0000538640672454,1.0333470759836596,1.0217082201874164,1.0120878739454413,1.0188182579255673,1.0204412731979657,1.0195383154958788,1.018818255153588,1.0186420462077772,1.005272375670057,1.007910631112153,1.0212518260060275,1.0228937248566612,1.0188182719304957,1.008072500485411
53,265,4.416666666666667,0.47833333333333333,0.0,0.0,1.0000535124460563,1.0333465049538206,1.0153842957257215,650,rg60,0,0,0,22.79199121650285,heuristic,0.0,0.0,12,1.0000625040941735,1.0000535124460563,1.0333465049538206,1.0216297232471092,1.0119746036473833,1.0186940339796937,1.0203620786067547,1.0194560322515054,1.0186940311976425,1.0185119431237553,1.0050507839372804,1.0077505056972644,1.0211598294766324,1.0228195109368055,1.0186940479830116,1.007889086032657
54,270,4.5,0.48,0.0,0.0,1.0000531606886407,1.0333459337342763,1.0152849830049209,650,rg60,0,0,0,22.957664328192024,heuristic,0.0,0.0,12,1.0000622307101417,1.0000531606886407,1.0333459337342763,1.0215512020339004,1.011861300532116,1.0185697739371855,1.0202828652639866,1.0193737307489665,1.018569771145059,1.0183818018045907,1.004829131617712,1.007590340009347,1.0210678045101556,1.022745273779677,1.0185697879388933,1.0077056196240881
55,275,4.583333333333333,0.48666666666666664,0.0,0.0,1.0000517523197952,1.0333436469995643,1.0148874613189216,650,rg60,0,0,0,23.628305874364912,heuristic,0.0,0.0,12,1.0000611361627232,1.0000517523197952,1.0333436469995643,1.021236879493195,1.0114077663423557,1.0180723818855795,1.019965831470079,1.0190443492549646,1.0180723790531216,1.017860863728874,1.0039419476902591,1.006949276037559,1.0206994266365588,1.0224480976644414,1.0180723958808409,1.0069712504828339
56,280,4.666666666666667,0.49333333333333335,0.0,0.0,1.0000503417543325,1.033341357209049,1.0144894896138648,650,rg60,0,0,0,24.31168809965575,heuristic,0.0,0.0,12,1.0000600399555373,1.0000503417543325,1.033341357209049,1.0209221651890947,1.0109537016867682,1.0175744068727333,1.0196484895052886,1.0187146674937562,1.0175744039998944,1.0173393078433448,1.0030537693810377,1.0063075811923505,1.0203305897376096,1.0221505465830891,1.0175744208615407,1.0062360445564074
57,285,4.75,0.5,0.0,0.0,1.0000489290037102,1.0333390643820701,1.014091071845788,650,rg60,0,0,0,25.00784520273922,heuristic,0.0,0.0,12,1.000058942097559,1.0000489290037102,1.0333390643820701,1.020607061705082,1.0104991101256227,1.0170758536888873,1.0193308451299476,1.018384691238385,1.0170758507756184,1.016817139267831,1.0021646169420346,1.0056652490019016,1.0199612970807603,1.0218526230132812,1.0170758676712337,1.0055000084086867
58,290,4.833333333333333,0.5066666666666666,0.0,0.0,1.0000475140625782,1.0333367685117756,1.0136922067820802,650,rg60,0,0,0,25.716808325220082,heuristic,0.0,0.0,12,1.0000578425848008,1.0000475140625782,1.0333367685117756,1.0202915679177271,1.0100439900684766,1.0165767205953455,1.0190128977094595,1.0180544198664685,1.016576717641597,1.0162943561239002,1.001274489233925,1.0050222764769265,1.0195915473264534,1.0215543258870066,1.0165767345712238,1.0047631399356198
